,TagName,total,unanswered,url
1045,extjs4,5574,1424,https://stackoverflow.com/questions/tagged/extjs4?sort=newest&page={}&pagesize=50
1046,osgi,5575,1454,https://stackoverflow.com/questions/tagged/osgi?sort=newest&page={}&pagesize=50
1047,celery,5567,2354,https://stackoverflow.com/questions/tagged/celery?sort=newest&page={}&pagesize=50
1048,maven-2,5538,846,https://stackoverflow.com/questions/tagged/maven-2?sort=newest&page={}&pagesize=50
1049,glsl,5542,1334,https://stackoverflow.com/questions/tagged/glsl?sort=newest&page={}&pagesize=50
1050,notepad++,5536,1205,https://stackoverflow.com/questions/tagged/notepad++?sort=newest&page={}&pagesize=50
1051,css-float,5529,1051,https://stackoverflow.com/questions/tagged/css-float?sort=newest&page={}&pagesize=50
1052,spring-integration,5524,1543,https://stackoverflow.com/questions/tagged/spring-integration?sort=newest&page={}&pagesize=50
1053,underscore.js,5512,843,https://stackoverflow.com/questions/tagged/underscore.js?sort=newest&page={}&pagesize=50
1054,mariadb,5521,2289,https://stackoverflow.com/questions/tagged/mariadb?sort=newest&page={}&pagesize=50
1055,javafx-8,5494,1787,https://stackoverflow.com/questions/tagged/javafx-8?sort=newest&page={}&pagesize=50
1056,c++14,5495,620,https://stackoverflow.com/questions/tagged/c++14?sort=newest&page={}&pagesize=50
1057,xcode4,5474,967,https://stackoverflow.com/questions/tagged/xcode4?sort=newest&page={}&pagesize=50
1058,android-volley,5480,2572,https://stackoverflow.com/questions/tagged/android-volley?sort=newest&page={}&pagesize=50
1059,twilio,5477,1988,https://stackoverflow.com/questions/tagged/twilio?sort=newest&page={}&pagesize=50
1060,android-widget,5464,1520,https://stackoverflow.com/questions/tagged/android-widget?sort=newest&page={}&pagesize=50
1061,64bit,5458,1253,https://stackoverflow.com/questions/tagged/64bit?sort=newest&page={}&pagesize=50
1062,couchdb,5450,1436,https://stackoverflow.com/questions/tagged/couchdb?sort=newest&page={}&pagesize=50
1063,cross-domain,5450,2091,https://stackoverflow.com/questions/tagged/cross-domain?sort=newest&page={}&pagesize=50
1064,phpstorm,5443,1794,https://stackoverflow.com/questions/tagged/phpstorm?sort=newest&page={}&pagesize=50
1065,uml,5442,1027,https://stackoverflow.com/questions/tagged/uml?sort=newest&page={}&pagesize=50
1066,apk,5434,2110,https://stackoverflow.com/questions/tagged/apk?sort=newest&page={}&pagesize=50
1067,tdd,5426,873,https://stackoverflow.com/questions/tagged/tdd?sort=newest&page={}&pagesize=50
1068,schema,5420,1725,https://stackoverflow.com/questions/tagged/schema?sort=newest&page={}&pagesize=50
1069,tomcat7,5407,2329,https://stackoverflow.com/questions/tagged/tomcat7?sort=newest&page={}&pagesize=50
1070,virtual-machine,5419,2224,https://stackoverflow.com/questions/tagged/virtual-machine?sort=newest&page={}&pagesize=50
1071,deserialization,5401,1553,https://stackoverflow.com/questions/tagged/deserialization?sort=newest&page={}&pagesize=50
1072,signals,5400,1422,https://stackoverflow.com/questions/tagged/signals?sort=newest&page={}&pagesize=50
1073,entity-framework-core,5425,1949,https://stackoverflow.com/questions/tagged/entity-framework-core?sort=newest&page={}&pagesize=50
1074,weblogic,5400,2519,https://stackoverflow.com/questions/tagged/weblogic?sort=newest&page={}&pagesize=50
1075,pyqt4,5392,1612,https://stackoverflow.com/questions/tagged/pyqt4?sort=newest&page={}&pagesize=50
1076,bitbucket,5395,1943,https://stackoverflow.com/questions/tagged/bitbucket?sort=newest&page={}&pagesize=50
1077,installer,5387,1306,https://stackoverflow.com/questions/tagged/installer?sort=newest&page={}&pagesize=50
1078,win-universal-app,5385,1655,https://stackoverflow.com/questions/tagged/win-universal-app?sort=newest&page={}&pagesize=50
1079,uinavigationbar,5388,1618,https://stackoverflow.com/questions/tagged/uinavigationbar?sort=newest&page={}&pagesize=50
1080,ocaml,5388,442,https://stackoverflow.com/questions/tagged/ocaml?sort=newest&page={}&pagesize=50
1081,excel-2010,5386,1644,https://stackoverflow.com/questions/tagged/excel-2010?sort=newest&page={}&pagesize=50
1082,azure-sql-database,5379,1500,https://stackoverflow.com/questions/tagged/azure-sql-database?sort=newest&page={}&pagesize=50
1083,height,5372,1570,https://stackoverflow.com/questions/tagged/height?sort=newest&page={}&pagesize=50
1084,associations,5364,1362,https://stackoverflow.com/questions/tagged/associations?sort=newest&page={}&pagesize=50
1085,java-stream,5385,292,https://stackoverflow.com/questions/tagged/java-stream?sort=newest&page={}&pagesize=50
1086,row,5358,1372,https://stackoverflow.com/questions/tagged/row?sort=newest&page={}&pagesize=50
1087,textarea,5351,1384,https://stackoverflow.com/questions/tagged/textarea?sort=newest&page={}&pagesize=50
1088,ember-data,5348,1633,https://stackoverflow.com/questions/tagged/ember-data?sort=newest&page={}&pagesize=50
1089,preg-replace,5349,684,https://stackoverflow.com/questions/tagged/preg-replace?sort=newest&page={}&pagesize=50
1090,azure-active-directory,5359,2090,https://stackoverflow.com/questions/tagged/azure-active-directory?sort=newest&page={}&pagesize=50
1091,ruby-on-rails-3.1,5321,911,https://stackoverflow.com/questions/tagged/ruby-on-rails-3.1?sort=newest&page={}&pagesize=50
1092,chart.js,5320,2362,https://stackoverflow.com/questions/tagged/chart.js?sort=newest&page={}&pagesize=50
1093,command-line-interface,5309,1672,https://stackoverflow.com/questions/tagged/command-line-interface?sort=newest&page={}&pagesize=50
1094,titanium,5294,1839,https://stackoverflow.com/questions/tagged/titanium?sort=newest&page={}&pagesize=50
1095,adb,5291,1972,https://stackoverflow.com/questions/tagged/adb?sort=newest&page={}&pagesize=50
1096,swagger,5312,2544,https://stackoverflow.com/questions/tagged/swagger?sort=newest&page={}&pagesize=50
1097,ibm-cloud,5292,1827,https://stackoverflow.com/questions/tagged/ibm-cloud?sort=newest&page={}&pagesize=50
1098,nsmutablearray,5282,836,https://stackoverflow.com/questions/tagged/nsmutablearray?sort=newest&page={}&pagesize=50
1099,sh,5289,1091,https://stackoverflow.com/questions/tagged/sh?sort=newest&page={}&pagesize=50
1100,qt4,5269,1084,https://stackoverflow.com/questions/tagged/qt4?sort=newest&page={}&pagesize=50
1101,editor,5269,1497,https://stackoverflow.com/questions/tagged/editor?sort=newest&page={}&pagesize=50
1102,office365,5280,2512,https://stackoverflow.com/questions/tagged/office365?sort=newest&page={}&pagesize=50
1103,webrtc,5278,2458,https://stackoverflow.com/questions/tagged/webrtc?sort=newest&page={}&pagesize=50
1104,sql-order-by,5261,969,https://stackoverflow.com/questions/tagged/sql-order-by?sort=newest&page={}&pagesize=50
1105,nsarray,5247,777,https://stackoverflow.com/questions/tagged/nsarray?sort=newest&page={}&pagesize=50
1106,entity,5251,1738,https://stackoverflow.com/questions/tagged/entity?sort=newest&page={}&pagesize=50
1107,png,5254,1490,https://stackoverflow.com/questions/tagged/png?sort=newest&page={}&pagesize=50
1108,silverlight-4.0,5245,1335,https://stackoverflow.com/questions/tagged/silverlight-4.0?sort=newest&page={}&pagesize=50
1109,pug,5329,1715,https://stackoverflow.com/questions/tagged/pug?sort=newest&page={}&pagesize=50
1110,teamcity,5247,1670,https://stackoverflow.com/questions/tagged/teamcity?sort=newest&page={}&pagesize=50
1111,jstl,5230,1409,https://stackoverflow.com/questions/tagged/jstl?sort=newest&page={}&pagesize=50
1112,case,5223,1036,https://stackoverflow.com/questions/tagged/case?sort=newest&page={}&pagesize=50
1113,retrofit,5229,1999,https://stackoverflow.com/questions/tagged/retrofit?sort=newest&page={}&pagesize=50
1114,blob,5329,2062,https://stackoverflow.com/questions/tagged/blob?sort=newest&page={}&pagesize=50
1115,build.gradle,5229,2060,https://stackoverflow.com/questions/tagged/build.gradle?sort=newest&page={}&pagesize=50
1116,http-status-code-404,5218,2083,https://stackoverflow.com/questions/tagged/http-status-code-404?sort=newest&page={}&pagesize=50
1117,rx-java,5219,1312,https://stackoverflow.com/questions/tagged/rx-java?sort=newest&page={}&pagesize=50
1118,buffer,5208,1574,https://stackoverflow.com/questions/tagged/buffer?sort=newest&page={}&pagesize=50
1119,task-parallel-library,5204,658,https://stackoverflow.com/questions/tagged/task-parallel-library?sort=newest&page={}&pagesize=50
1120,uitextview,5196,1676,https://stackoverflow.com/questions/tagged/uitextview?sort=newest&page={}&pagesize=50
1121,width,5189,1397,https://stackoverflow.com/questions/tagged/width?sort=newest&page={}&pagesize=50
1122,capybara,5183,1558,https://stackoverflow.com/questions/tagged/capybara?sort=newest&page={}&pagesize=50
1123,drawing,5180,1374,https://stackoverflow.com/questions/tagged/drawing?sort=newest&page={}&pagesize=50
1124,scheduled-tasks,5186,1825,https://stackoverflow.com/questions/tagged/scheduled-tasks?sort=newest&page={}&pagesize=50
1125,observable,5194,1498,https://stackoverflow.com/questions/tagged/observable?sort=newest&page={}&pagesize=50
1126,scrollview,5175,2053,https://stackoverflow.com/questions/tagged/scrollview?sort=newest&page={}&pagesize=50
1127,avfoundation,5174,2108,https://stackoverflow.com/questions/tagged/avfoundation?sort=newest&page={}&pagesize=50
1128,fancybox,5162,1936,https://stackoverflow.com/questions/tagged/fancybox?sort=newest&page={}&pagesize=50
1129,adobe,5163,2138,https://stackoverflow.com/questions/tagged/adobe?sort=newest&page={}&pagesize=50
1130,jenkins-plugins,5180,2458,https://stackoverflow.com/questions/tagged/jenkins-plugins?sort=newest&page={}&pagesize=50
1131,openshift,5171,2268,https://stackoverflow.com/questions/tagged/openshift?sort=newest&page={}&pagesize=50
1132,ascii,5138,1093,https://stackoverflow.com/questions/tagged/ascii?sort=newest&page={}&pagesize=50
1133,httpwebrequest,5134,1747,https://stackoverflow.com/questions/tagged/httpwebrequest?sort=newest&page={}&pagesize=50
1134,scanf,5148,630,https://stackoverflow.com/questions/tagged/scanf?sort=newest&page={}&pagesize=50
1135,single-sign-on,5140,2427,https://stackoverflow.com/questions/tagged/single-sign-on?sort=newest&page={}&pagesize=50
1136,text-files,5125,1111,https://stackoverflow.com/questions/tagged/text-files?sort=newest&page={}&pagesize=50
1137,angular-cli,5130,2194,https://stackoverflow.com/questions/tagged/angular-cli?sort=newest&page={}&pagesize=50
1138,comments,5116,1420,https://stackoverflow.com/questions/tagged/comments?sort=newest&page={}&pagesize=50
1139,console-application,5122,1258,https://stackoverflow.com/questions/tagged/console-application?sort=newest&page={}&pagesize=50
1140,structure,5120,1076,https://stackoverflow.com/questions/tagged/structure?sort=newest&page={}&pagesize=50
1141,wpf-controls,5113,1352,https://stackoverflow.com/questions/tagged/wpf-controls?sort=newest&page={}&pagesize=50
1142,sinatra,5106,1263,https://stackoverflow.com/questions/tagged/sinatra?sort=newest&page={}&pagesize=50
1143,fork,5107,1107,https://stackoverflow.com/questions/tagged/fork?sort=newest&page={}&pagesize=50
1144,sequelize.js,5120,2262,https://stackoverflow.com/questions/tagged/sequelize.js?sort=newest&page={}&pagesize=50
1145,mapkit,5109,1726,https://stackoverflow.com/questions/tagged/mapkit?sort=newest&page={}&pagesize=50
1146,mingw,5087,1643,https://stackoverflow.com/questions/tagged/mingw?sort=newest&page={}&pagesize=50
1147,artificial-intelligence,5105,1440,https://stackoverflow.com/questions/tagged/artificial-intelligence?sort=newest&page={}&pagesize=50
1148,google-cloud-storage,5098,1636,https://stackoverflow.com/questions/tagged/google-cloud-storage?sort=newest&page={}&pagesize=50
1149,html-parsing,5087,1083,https://stackoverflow.com/questions/tagged/html-parsing?sort=newest&page={}&pagesize=50
1150,ms-office,5085,1698,https://stackoverflow.com/questions/tagged/ms-office?sort=newest&page={}&pagesize=50
1151,cxf,5077,2188,https://stackoverflow.com/questions/tagged/cxf?sort=newest&page={}&pagesize=50
1152,apache-pig,5072,2017,https://stackoverflow.com/questions/tagged/apache-pig?sort=newest&page={}&pagesize=50
1153,rstudio,5092,2243,https://stackoverflow.com/questions/tagged/rstudio?sort=newest&page={}&pagesize=50
1154,xpages,5059,901,https://stackoverflow.com/questions/tagged/xpages?sort=newest&page={}&pagesize=50
1155,spark-dataframe,13703,4641,https://stackoverflow.com/questions/tagged/spark-dataframe?sort=newest&page={}&pagesize=50
1156,sublimetext3,5054,1715,https://stackoverflow.com/questions/tagged/sublimetext3?sort=newest&page={}&pagesize=50
1157,bootstrap-modal,5056,2305,https://stackoverflow.com/questions/tagged/bootstrap-modal?sort=newest&page={}&pagesize=50
1158,html-lists,5043,986,https://stackoverflow.com/questions/tagged/html-lists?sort=newest&page={}&pagesize=50
1159,eclipse-rcp,5031,1614,https://stackoverflow.com/questions/tagged/eclipse-rcp?sort=newest&page={}&pagesize=50
1160,profiling,5029,1389,https://stackoverflow.com/questions/tagged/profiling?sort=newest&page={}&pagesize=50
1161,frontend,5053,1900,https://stackoverflow.com/questions/tagged/frontend?sort=newest&page={}&pagesize=50
1162,selenium-chromedriver,5043,2447,https://stackoverflow.com/questions/tagged/selenium-chromedriver?sort=newest&page={}&pagesize=50
1163,directx,5028,1430,https://stackoverflow.com/questions/tagged/directx?sort=newest&page={}&pagesize=50
1164,wamp,5027,2009,https://stackoverflow.com/questions/tagged/wamp?sort=newest&page={}&pagesize=50
1165,sapui5,5035,1889,https://stackoverflow.com/questions/tagged/sapui5?sort=newest&page={}&pagesize=50
1166,interop,5017,1176,https://stackoverflow.com/questions/tagged/interop?sort=newest&page={}&pagesize=50
1167,webgl,5013,1412,https://stackoverflow.com/questions/tagged/webgl?sort=newest&page={}&pagesize=50
1168,ios-simulator,5010,1480,https://stackoverflow.com/questions/tagged/ios-simulator?sort=newest&page={}&pagesize=50
1169,mpi,5010,1584,https://stackoverflow.com/questions/tagged/mpi?sort=newest&page={}&pagesize=50
1170,domain-driven-design,5000,691,https://stackoverflow.com/questions/tagged/domain-driven-design?sort=newest&page={}&pagesize=50
1171,aes,5007,1313,https://stackoverflow.com/questions/tagged/aes?sort=newest&page={}&pagesize=50
1172,prepared-statement,5220,1233,https://stackoverflow.com/questions/tagged/prepared-statement?sort=newest&page={}&pagesize=50
1173,vsto,4994,1796,https://stackoverflow.com/questions/tagged/vsto?sort=newest&page={}&pagesize=50
1174,zurb-foundation,4973,1906,https://stackoverflow.com/questions/tagged/zurb-foundation?sort=newest&page={}&pagesize=50
1175,preg-match,4965,651,https://stackoverflow.com/questions/tagged/preg-match?sort=newest&page={}&pagesize=50
1176,mouseevent,4963,1468,https://stackoverflow.com/questions/tagged/mouseevent?sort=newest&page={}&pagesize=50
1177,gnuplot,4953,1154,https://stackoverflow.com/questions/tagged/gnuplot?sort=newest&page={}&pagesize=50
1178,facebook-javascript-sdk,4946,2217,https://stackoverflow.com/questions/tagged/facebook-javascript-sdk?sort=newest&page={}&pagesize=50
1179,filtering,4951,1468,https://stackoverflow.com/questions/tagged/filtering?sort=newest&page={}&pagesize=50
1180,swift4,4960,2049,https://stackoverflow.com/questions/tagged/swift4?sort=newest&page={}&pagesize=50
1181,classification,4933,1945,https://stackoverflow.com/questions/tagged/classification?sort=newest&page={}&pagesize=50
1182,scrollbar,5178,1751,https://stackoverflow.com/questions/tagged/scrollbar?sort=newest&page={}&pagesize=50
1183,cross-platform,4911,1280,https://stackoverflow.com/questions/tagged/cross-platform?sort=newest&page={}&pagesize=50
1184,nltk,4916,1500,https://stackoverflow.com/questions/tagged/nltk?sort=newest&page={}&pagesize=50
1185,field,4914,1337,https://stackoverflow.com/questions/tagged/field?sort=newest&page={}&pagesize=50
1186,spring-batch,4899,2222,https://stackoverflow.com/questions/tagged/spring-batch?sort=newest&page={}&pagesize=50
1187,jenkins-pipeline,5380,2420,https://stackoverflow.com/questions/tagged/jenkins-pipeline?sort=newest&page={}&pagesize=50
1188,dockerfile,4910,1669,https://stackoverflow.com/questions/tagged/dockerfile?sort=newest&page={}&pagesize=50
